date,channel,sessions,bounce_rate_pct,pages_per_session,add_to_cart_rate_pct,checkout_rate_pct,conv_rate_pct,orders,avg_order_value,revenue,cart_abandonment_pct
2024-08-11,Email,2389,67.8,1.9,9.7,5.1,3.64,86,266.6,22927.6,62.5
2024-08-11,Social Media,920,37.3,3.8,15.6,8.3,7.25,66,49.01,3234.66,53.5
2024-08-11,Direct,4397,65.0,3.5,17.6,9.5,6.09,267,345.18,92163.06,65.4
2024-08-12,Organic Search,3152,60.9,2.3,12.7,6.1,3.37,106,76.04,8060.24,73.5
2024-08-12,Paid Search,475,36.3,3.9,23.2,12.4,7.36,34,79.83,2714.22,68.3
2024-08-12,Email,1729,37.9,4.2,5.2,4.1,1.73,29,268.56,7788.24,66.7
2024-08-12,Social Media,3995,52.3,4.8,7.6,4.5,3.51,140,335.48,46967.2,53.8
2024-08-12,Direct,895,32.7,5.0,24.5,10.1,4.86,43,262.53,11288.79,80.2
2024-08-13,Organic Search,3478,52.5,2.3,5.1,2.5,1.9,66,59.3,3913.8,62.7
2024-08-13,Paid Search,1693,25.5,3.3,16.5,9.0,3.82,64,289.22,18510.08,76.8
2024-08-13,Email,7187,39.7,4.7,13.0,9.8,8.76,629,330.65,207978.85,32.6
2024-08-13,Social Media,6621,49.6,2.0,14.7,10.9,7.73,511,95.5,48800.5,47.4
2024-08-13,Direct,1841,39.3,3.3,10.7,8.0,3.74,68,373.35,25387.8,65.0
2024-08-14,Organic Search,7062,37.6,4.7,13.6,9.6,6.21,438,226.78,99329.64,54.3
2024-08-14,Paid Search,6821,56.2,4.0,10.1,5.3,4.67,318,306.62,97505.16,53.8
2024-08-14,Email,7527,43.7,1.8,22.5,18.0,8.75,658,359.36,236458.88,61.1
2024-08-14,Social Media,1776,38.4,6.3,22.6,16.1,12.39,220,282.66,62185.2,45.2
2024-08-14,Direct,1440,61.9,2.8,10.8,7.6,6.53,94,280.44,26361.36,39.5
2024-08-15,Organic Search,5794,43.7,5.6,7.5,5.1,3.28,190,324.15,61588.5,56.3
2024-08-15,Paid Search,3998,57.3,1.7,8.8,3.6,1.84,73,290.09,21176.57,79.1
2024-08-15,Email,4040,52.6,6.0,16.8,11.7,5.25,212,65.25,13833.0,68.8
2024-08-15,Social Media,6575,57.2,2.8,12.9,7.5,4.97,326,103.49,33737.74,61.5
2024-08-15,Direct,3886,63.8,2.2,7.6,6.0,4.44,172,281.98,48500.56,41.6
2024-08-16,Organic Search,2304,49.0,4.0,23.3,17.0,14.64,337,154.3,51999.1,37.2
2024-08-16,Paid Search,2267,31.3,4.3,15.2,10.6,9.39,212,176.04,37320.48,38.2
2024-08-16,Email,5669,42.5,5.0,9.8,5.4,3.92,222,307.34,68229.48,60.0
2024-08-16,Social Media,6305,67.9,4.0,19.4,7.9,6.99,440,217.4,95656.0,64.0
2024-08-16,Direct,3023,37.3,1.6,16.6,12.5,7.08,214,295.46,63228.44,57.3
2024-08-17,Organic Search,6890,66.6,4.8,5.0,3.5,2.32,159,100.68,16008.12,53.6
2024-08-17,Paid Search,2980,67.0,3.3,24.5,12.6,7.22,215,75.17,16161.55,70.5
2024-08-17,Email,2224,27.2,4.0,14.2,10.4,5.65,125,307.8,38475.0,60.2
2024-08-17,Social Media,2390,42.5,4.0,12.4,7.6,4.48,107,260.62,27886.34,63.9
2024-08-17,Direct,7108,43.1,5.2,7.6,3.8,2.81,199,91.46,18200.54,63.0
2024-08-18,Organic Search,3754,37.2,4.1,22.7,16.4,12.04,451,174.43,78667.93,47.0
2024-08-18,Paid Search,3705,37.0,2.1,16.7,11.4,10.15,376,289.96,109024.96,39.2
2024-08-18,Email,4952,39.7,2.3,11.5,6.0,4.49,222,146.11,32436.42,61.0
2024-08-18,Social Media,4094,54.8,2.9,5.7,2.4,2.13,87,86.12,7492.44,62.6
2024-08-18,Direct,4902,66.1,2.2,16.8,11.7,5.48,268,190.05,50933.4,67.4
2024-08-19,Organic Search,4947,42.1,5.9,20.6,10.4,9.21,455,363.69,165478.95,55.3
2024-08-19,Paid Search,6026,37.0,4.1,19.0,10.8,4.67,281,112.26,31545.06,75.4
2024-08-19,Email,6608,52.1,6.2,10.0,6.9,5.59,369,88.4,32619.6,44.1
2024-08-19,Social Media,7016,51.4,3.4,21.3,10.6,5.75,403,278.58,112267.74,73.0
2024-08-19,Direct,7178,25.9,5.3,5.9,3.5,1.76,126,125.38,15797.88,70.2
2024-08-20,Organic Search,2952,63.3,4.1,18.6,8.5,5.67,167,59.36,9913.12,69.5
2024-08-20,Paid Search,4742,56.6,2.6,19.0,7.9,6.94,329,325.36,107043.44,63.5
2024-08-20,Email,6990,32.9,1.8,12.9,9.8,4.73,330,48.18,15899.4,63.3
2024-08-20,Social Media,6011,37.4,5.8,13.5,6.3,4.98,299,365.32,109230.68,63.1
2024-08-20,Direct,6477,52.3,5.1,12.2,7.6,5.57,360,102.35,36846.0,54.3
2024-08-21,Organic Search,3014,58.8,4.0,19.0,10.1,8.28,249,226.08,56293.92,56.4
2024-08-21,Paid Search,1860,38.6,4.5,15.2,10.6,8.18,152,175.72,26709.44,46.2
2024-08-21,Email,4866,48.9,4.5,9.4,5.9,5.27,256,367.23,94010.88,43.9
2024-08-21,Social Media,2372,27.1,3.7,7.3,3.8,1.95,46,221.63,10194.98,73.3
2024-08-21,Direct,7683,35.3,6.0,18.2,11.6,9.48,728,311.3,226626.4,47.9
2024-08-22,Organic Search,3884,42.3,4.4,10.1,6.8,3.41,132,252.52,33332.64,66.2
2024-08-22,Paid Search,1082,42.5,5.7,19.6,9.7,4.81,52,190.31,9896.12,75.5
2024-08-22,Email,7907,58.1,3.8,10.3,4.4,2.94,232,207.27,48086.64,71.5
2024-08-22,Social Media,1027,34.2,4.8,23.3,17.2,11.21,115,141.99,16328.85,51.9
2024-08-22,Direct,2846,47.6,3.4,15.4,11.7,4.76,135,243.79,32911.65,69.1
2024-08-23,Organic Search,6933,69.2,2.8,22.8,15.5,10.85,752,284.65,214056.8,52.4
2024-08-23,Paid Search,2075,50.2,4.0,11.6,8.7,5.3,109,221.37,24129.33,54.3
2024-08-23,Email,2568,52.5,3.3,23.2,13.4,6.7,172,51.26,8816.72,71.1
2024-08-23,Social Media,3246,42.0,6.0,16.8,9.3,6.98,226,75.0,16950.0,58.5
2024-08-23,Direct,1843,69.7,5.4,21.5,9.8,8.04,148,188.94,27963.12,62.6
2024-08-24,Organic Search,2950,44.0,5.2,17.8,13.2,8.32,245,199.0,48755.0,53.3
2024-08-24,Paid Search,745,32.3,2.7,15.5,10.7,5.41,40,137.03,5481.2,65.1
2024-08-24,Email,2862,25.5,3.5,15.7,8.4,6.24,178,364.0,64792.0,60.3
2024-08-24,Social Media,1958,35.7,6.3,22.5,16.0,9.26,181,366.01,66247.81,58.8
2024-08-24,Direct,1149,46.1,6.3,15.6,12.0,9.09,104,318.81,33156.24,41.7
2024-08-25,Organic Search,4177,66.1,1.7,20.4,10.8,9.37,391,228.87,89488.17,54.1
2024-08-25,Paid Search,6941,38.6,5.6,22.5,14.3,8.69,603,115.23,69483.69,61.4
2024-08-25,Email,3852,25.5,4.5,9.0,4.0,2.24,86,192.31,16538.66,75.1
2024-08-25,Social Media,1294,61.1,3.4,14.7,10.4,6.52,84,55.48,4660.32,55.6
2024-08-25,Direct,5139,26.0,6.3,15.6,10.1,8.75,449,217.56,97684.44,43.9
2024-08-26,Organic Search,2557,53.1,5.3,6.2,4.3,2.19,55,140.08,7704.4,64.7
2024-08-26,Paid Search,3288,62.9,4.5,21.8,8.7,5.9,193,223.88,43208.84,72.9
2024-08-26,Email,4900,68.3,3.9,20.2,16.1,13.85,678,211.33,143281.74,31.4
2024-08-26,Social Media,218,42.3,3.0,22.6,14.9,8.71,18,355.77,6403.86,61.5
2024-08-26,Direct,7536,31.5,5.2,23.2,16.3,6.63,499,326.89,163118.11,71.4
2024-08-27,Organic Search,4802,25.9,4.2,20.3,16.1,8.58,412,140.29,57799.48,57.7
2024-08-27,Paid Search,5936,33.4,2.8,13.2,10.2,4.31,255,319.09,81367.95,67.3
2024-08-27,Email,3649,66.9,6.5,5.4,3.5,2.7,98,219.38,21499.24,50.0
2024-08-27,Social Media,2829,34.9,4.5,23.4,11.7,8.59,243,236.06,57362.58,63.3
2024-08-27,Direct,6238,68.0,2.4,22.8,13.3,10.85,676,248.04,167675.04,52.4
2024-08-28,Organic Search,4638,39.6,4.0,24.9,18.4,15.1,700,165.27,115689.0,39.4
2024-08-28,Paid Search,1885,36.8,6.2,20.4,13.9,7.1,133,106.08,14108.64,65.2
2024-08-28,Email,4740,61.0,2.9,9.2,6.2,4.12,195,80.28,15654.6,55.2
2024-08-28,Social Media,7264,53.9,2.0,17.5,13.1,6.43,467,360.02,168129.34,63.3
2024-08-28,Direct,6033,48.1,5.0,19.2,15.1,8.85,533,133.48,71144.84,53.9
2024-08-29,Organic Search,2457,26.3,4.8,10.9,4.6,4.03,99,153.79,15225.21,63.0
2024-08-29,Paid Search,344,57.4,3.9,9.2,6.8,3.05,10,142.18,1421.8,66.8
2024-08-29,Email,1665,58.2,5.0,13.2,5.5,2.7,44,285.25,12551.0,79.5
2024-08-29,Social Media,4509,27.2,2.8,22.9,17.2,8.26,372,87.21,32442.12,63.9
2024-08-29,Direct,4225,38.0,4.1,10.2,7.8,4.51,190,221.31,42048.9,55.8
2024-08-30,Organic Search,2831,65.0,5.4,15.8,9.6,5.26,148,203.34,30094.32,66.7
2024-08-30,Paid Search,2002,43.1,6.0,10.3,8.2,4.0,80,367.04,29363.2,61.2
2024-08-30,Email,785,52.6,2.2,7.9,4.4,3.16,24,317.41,7617.84,60.0
2024-08-30,Social Media,7898,34.3,4.6,5.9,3.2,2.84,224,234.25,52472.0,51.9
2024-08-30,Direct,3899,68.5,4.9,13.0,10.3,5.15,200,252.28,50456.0,60.4
2024-08-31,Organic Search,214,26.6,5.8,8.3,5.0,4.04,8,214.43,1715.44,51.3
2024-08-31,Paid Search,4097,44.3,4.1,13.4,8.3,5.41,221,92.4,20420.4,59.6
2024-08-31,Email,3471,63.2,5.7,20.6,11.4,8.03,278,79.64,22139.92,61.0
2024-08-31,Social Media,4958,54.1,2.7,18.0,10.9,8.86,439,372.47,163514.33,50.8
2024-08-31,Direct,1806,66.1,2.3,25.0,13.0,9.98,180,118.25,21285.0,60.1
2024-09-01,Organic Search,2034,34.5,6.0,23.5,16.7,8.18,166,291.03,48310.98,65.2
2024-09-01,Paid Search,4671,46.7,5.8,23.3,14.8,8.14,380,332.55,126369.0,65.1
2024-09-01,Email,5564,53.9,2.0,5.6,2.7,2.31,128,148.79,19045.12,58.8
2024-09-01,Social Media,7201,64.2,5.9,24.0,12.1,6.06,436,203.81,88861.16,74.8
2024-09-01,Direct,3510,50.2,6.0,14.9,7.2,4.65,163,247.92,40410.96,68.8
2024-09-02,Organic Search,4733,41.6,2.2,10.6,7.5,6.5,307,263.5,80894.5,38.7
2024-09-02,Paid Search,5823,67.5,2.6,12.6,9.1,6.54,380,210.12,79845.6,48.1
2024-09-02,Email,2105,29.1,4.4,7.3,3.8,1.62,34,255.3,8680.2,77.8
2024-09-02,Social Media,4878,50.9,3.9,16.8,11.6,6.07,296,123.88,36668.48,63.9
2024-09-02,Direct,1763,57.7,3.7,9.5,4.0,3.31,58,172.27,9991.66,65.2
2024-09-03,Organic Search,2287,30.2,4.7,21.2,12.1,10.26,234,375.06,87764.04,51.6
2024-09-03,Paid Search,1294,59.9,5.9,21.3,14.7,11.31,146,174.09,25417.14,46.9
2024-09-03,Email,3112,53.4,3.3,23.4,17.3,12.58,391,282.64,110512.24,46.2
2024-09-03,Social Media,1484,31.1,3.2,22.8,10.2,7.47,110,81.05,8915.5,67.2
2024-09-03,Direct,5121,41.5,4.2,18.2,10.4,7.65,391,198.06,77441.46,58.0
2024-09-04,Organic Search,2368,55.6,2.6,16.0,9.3,5.28,125,240.96,30120.0,67.0
2024-09-04,Paid Search,6612,47.0,3.9,13.8,10.7,4.41,291,270.12,78604.92,68.0
2024-09-04,Email,4456,62.9,4.8,18.2,8.6,5.32,237,177.66,42105.42,70.8
2024-09-04,Social Media,2848,65.4,2.5,15.4,6.9,5.59,159,86.39,13736.01,63.7
2024-09-04,Direct,6392,67.5,6.3,5.8,2.6,1.74,111,102.68,11397.48,70.0
2024-09-05,Organic Search,2909,36.3,6.2,20.2,9.1,6.7,194,364.11,70637.34,66.8
2024-09-05,Paid Search,4731,28.7,1.7,6.9,4.3,2.49,117,199.35,23323.95,63.9
2024-09-05,Email,5340,38.3,5.7,23.5,10.2,7.71,411,234.95,96564.45,67.2
2024-09-05,Social Media,6054,37.3,4.9,12.2,7.9,5.21,315,270.85,85317.75,57.3
2024-09-05,Direct,6372,45.7,2.0,18.2,10.3,8.52,542,46.01,24937.42,53.2
2024-09-06,Organic Search,7741,31.7,3.7,14.8,9.3,5.96,461,226.07,104218.27,59.7
2024-09-06,Paid Search,5650,33.8,5.2,12.0,9.5,3.98,224,262.53,58806.72,66.8
2024-09-06,Email,3873,32.1,2.6,16.4,12.4,6.17,238,120.07,28576.66,62.4
2024-09-06,Social Media,2864,53.8,6.4,11.0,5.0,4.16,119,307.71,36617.49,62.2
2024-09-06,Direct,2551,43.4,3.7,24.4,10.0,5.89,150,183.34,27501.0,75.9
2024-09-07,Organic Search,4707,41.0,3.9,17.9,8.3,5.78,272,120.66,32819.52,67.7
2024-09-07,Paid Search,2581,26.3,2.0,5.8,3.6,2.62,67,277.29,18578.43,54.8
2024-09-07,Email,377,63.7,5.7,9.3,3.7,2.64,9,345.65,3110.85,71.6
2024-09-07,Social Media,6702,36.8,4.4,9.0,6.7,4.34,290,208.27,60398.3,51.8
2024-09-07,Direct,7373,31.9,4.7,10.6,6.4,5.27,388,203.7,79035.6,50.3
2024-09-08,Organic Search,5555,28.9,4.9,19.0,11.2,8.94,496,308.8,153164.8,52.9
2024-09-08,Paid Search,828,63.3,2.1,13.7,10.0,8.78,72,102.62,7388.64,35.9
2024-09-08,Email,1552,46.4,2.8,14.1,10.5,5.91,91,234.73,21360.43,58.1
2024-09-08,Social Media,7679,48.5,1.7,11.2,7.5,4.67,358,94.33,33770.14,58.3
2024-09-08,Direct,7846,40.8,3.5,13.3,6.6,5.05,396,132.39,52426.44,62.0
2024-09-09,Organic Search,1149,32.1,6.3,6.5,4.0,3.19,36,87.87,3163.32,50.9
2024-09-09,Paid Search,7859,52.8,5.2,12.4,6.4,5.19,407,233.99,95233.93,58.1
2024-09-09,Email,796,46.1,3.9,16.9,9.2,7.38,58,158.34,9183.72,56.3
2024-09-09,Social Media,4246,60.2,5.0,16.8,10.3,5.5,233,224.78,52373.74,67.3
2024-09-09,Direct,1166,35.0,3.1,23.6,14.8,8.16,95,312.97,29732.15,65.4
2024-09-10,Organic Search,1158,50.8,1.7,6.8,3.8,1.53,17,302.41,5140.97,77.5
2024-09-10,Paid Search,7615,36.5,1.5,9.1,4.0,2.31,175,377.87,66127.25,74.6
2024-09-10,Email,6927,59.9,3.0,11.5,6.4,3.54,245,227.28,55683.6,69.2
2024-09-10,Social Media,7020,32.9,2.6,21.5,10.9,7.26,509,349.39,177839.51,66.2
2024-09-10,Direct,1744,45.4,2.5,14.8,10.0,4.41,76,342.49,26029.24,70.2
2024-09-11,Organic Search,4769,55.3,3.9,18.2,9.9,6.23,297,312.01,92666.97,65.8
2024-09-11,Paid Search,6839,53.4,1.9,11.8,7.6,5.18,354,317.23,112299.42,56.1
2024-09-11,Email,7994,63.9,4.6,23.7,15.5,6.51,520,342.73,178219.6,72.5
2024-09-11,Social Media,5463,51.7,5.2,16.4,8.2,5.32,290,291.46,84523.4,67.6
2024-09-11,Direct,5539,39.3,4.7,23.2,18.5,9.4,520,309.37,160872.4,59.5
2024-09-12,Organic Search,4441,51.5,1.6,20.8,9.8,7.69,341,166.88,56906.08,63.0
2024-09-12,Paid Search,7183,33.3,3.7,17.1,7.2,5.68,407,372.38,151558.66,66.8
2024-09-12,Email,7456,55.8,2.9,8.9,7.0,3.48,259,121.15,31377.85,60.9
2024-09-12,Social Media,505,62.6,2.5,9.3,6.1,4.45,22,176.87,3891.14,52.2
2024-09-12,Direct,4770,37.7,5.7,24.0,13.4,5.66,269,231.59,62297.71,76.4
2024-09-13,Organic Search,1030,63.4,2.3,12.3,5.4,2.47,25,208.74,5218.5,79.9
2024-09-13,Paid Search,5173,41.2,2.2,18.7,7.9,4.46,230,66.27,15242.1,76.1
2024-09-13,Email,2188,57.7,3.3,14.8,7.3,4.9,107,67.62,7235.34,66.9
2024-09-13,Social Media,1373,37.3,3.5,12.9,9.4,4.89,67,378.98,25391.66,62.1
2024-09-13,Direct,1593,28.3,6.5,7.3,4.9,2.89,46,288.84,13286.64,60.4
2024-09-14,Organic Search,2493,41.1,3.6,7.9,3.9,3.0,74,158.67,11741.58,62.0
2024-09-14,Paid Search,1537,53.8,5.8,14.8,6.0,5.27,80,365.65,29252.0,64.4
2024-09-14,Email,1256,31.2,4.6,19.8,14.6,12.06,151,151.02,22804.02,39.1
2024-09-14,Social Media,6982,32.2,5.2,17.0,11.2,5.96,416,109.79,45672.64,64.9
2024-09-14,Direct,523,61.9,5.9,13.1,10.4,7.05,36,53.65,1931.4,46.2
2024-09-15,Organic Search,901,68.4,4.1,8.3,4.3,3.59,32,269.76,8632.32,56.7
2024-09-15,Paid Search,4856,69.8,6.1,21.8,17.3,11.49,557,219.89,122478.73,47.3
2024-09-15,Email,5969,69.9,5.4,11.4,5.2,2.13,127,144.45,18345.15,81.3
2024-09-15,Social Media,6017,45.4,1.7,23.3,11.9,5.6,336,110.11,36996.96,76.0
2024-09-15,Direct,7063,49.7,6.2,19.8,11.4,4.77,336,138.52,46542.72,75.9
2024-09-16,Organic Search,1904,25.5,3.3,17.7,8.9,4.21,80,314.85,25188.0,76.2
2024-09-16,Paid Search,3461,41.8,4.5,8.4,4.8,3.59,124,85.81,10640.44,57.3
2024-09-16,Email,4221,43.9,1.7,18.8,8.1,3.56,150,335.12,50268.0,81.1
2024-09-16,Social Media,7658,63.9,4.3,21.0,12.4,10.84,830,194.6,161518.0,48.4
2024-09-16,Direct,882,58.5,3.0,11.9,8.2,5.16,45,92.97,4183.65,56.6
2024-09-17,Organic Search,4233,44.3,6.3,6.0,2.6,2.11,89,343.71,30590.19,64.8
2024-09-17,Paid Search,2312,34.6,2.7,19.4,9.9,7.54,174,124.17,21605.58,61.1
2024-09-17,Email,1438,36.7,5.3,15.6,11.2,9.99,143,163.86,23431.98,36.0
2024-09-17,Social Media,4712,30.6,4.2,8.5,4.0,2.6,122,297.06,36241.32,69.4
2024-09-17,Direct,585,41.2,3.3,24.5,16.0,8.56,50,257.7,12885.0,65.1
2024-09-18,Organic Search,6994,36.1,1.9,8.4,5.1,4.01,280,290.05,81214.0,52.3
2024-09-18,Paid Search,3054,53.6,3.7,8.2,5.8,4.33,132,185.71,24513.72,47.2
2024-09-18,Email,5702,38.0,2.9,7.3,5.2,2.35,133,184.85,24585.05,67.8
2024-09-18,Social Media,4302,49.9,3.5,5.4,4.3,2.46,105,235.63,24741.15,54.4
2024-09-18,Direct,6329,31.0,2.9,12.7,8.2,5.08,321,130.59,41919.39,60.0
2024-09-19,Organic Search,3313,51.3,5.0,24.1,12.2,6.61,218,177.55,38705.9,72.6
2024-09-19,Paid Search,7932,44.1,4.7,24.2,14.8,11.66,924,204.47,188930.28,51.8
2024-09-19,Email,1465,54.9,4.6,18.1,10.7,9.32,136,196.87,26774.32,48.5
2024-09-19,Social Media,971,35.1,5.0,6.1,3.0,1.5,14,188.71,2641.94,75.4
2024-09-19,Direct,5641,34.6,6.0,22.8,9.7,7.93,447,66.08,29537.76,65.2
2024-09-20,Organic Search,1183,42.4,1.7,22.2,8.9,5.75,68,64.19,4364.92,74.1
2024-09-20,Paid Search,4886,37.0,4.2,11.3,7.5,6.73,328,334.39,109679.92,40.4
2024-09-20,Email,3384,33.3,4.9,5.2,4.1,2.94,99,287.11,28423.89,43.5
2024-09-20,Social Media,6482,51.6,2.3,15.5,8.8,7.3,473,192.21,90915.33,52.9
2024-09-20,Direct,317,63.6,3.2,6.8,5.0,4.36,13,146.38,1902.94,35.9
2024-09-21,Organic Search,6813,36.1,3.4,20.5,12.2,7.83,533,318.46,169739.18,61.8
2024-09-21,Paid Search,6909,37.1,6.2,23.8,16.4,9.69,669,52.99,35450.31,59.3
2024-09-21,Email,4539,42.7,4.6,17.5,8.4,6.72,305,249.77,76179.85,61.6
2024-09-21,Social Media,2200,51.0,4.9,11.9,7.3,4.79,105,102.37,10748.85,59.7
2024-09-21,Direct,460,34.0,3.5,17.4,10.7,9.48,43,370.96,15951.28,45.5
2024-09-22,Organic Search,7153,36.1,1.8,23.8,14.4,11.98,856,337.9,289242.4,49.7
2024-09-22,Paid Search,7565,51.9,4.0,11.0,6.9,2.95,223,172.01,38358.23,73.2
2024-09-22,Email,6021,68.1,4.9,24.7,10.1,8.43,507,261.86,132763.02,65.9
2024-09-22,Social Media,1141,59.4,3.7,9.4,6.4,4.84,55,341.03,18756.65,48.5
2024-09-22,Direct,6255,34.7,4.8,18.3,14.1,11.21,701,180.35,126425.35,38.7
2024-09-23,Organic Search,5674,61.6,5.0,13.2,7.4,5.65,320,109.37,34998.4,57.2
2024-09-23,Paid Search,4028,51.2,5.9,6.4,3.5,1.7,68,352.7,23983.6,73.4
2024-09-23,Email,1472,32.2,4.2,16.2,10.9,7.7,113,49.42,5584.46,52.5
2024-09-23,Social Media,7129,28.8,5.7,14.7,8.8,7.76,553,82.22,45467.66,47.2
2024-09-23,Direct,2853,42.6,3.1,24.6,11.6,6.86,195,270.83,52811.85,72.1
2024-09-24,Organic Search,1274,57.0,6.3,20.8,14.0,10.31,131,73.21,9590.51,50.4
2024-09-24,Paid Search,5133,55.1,3.0,13.9,6.6,4.95,254,324.68,82468.72,64.4
2024-09-24,Email,5512,57.5,1.8,13.1,8.5,5.87,323,57.46,18559.58,55.2
2024-09-24,Social Media,2096,33.1,5.0,7.0,3.4,2.45,51,268.51,13694.01,65.0
2024-09-24,Direct,4595,65.9,6.3,7.9,4.1,2.77,127,379.13,48149.51,64.9
2024-09-25,Organic Search,4425,34.3,3.3,6.1,3.6,2.17,96,242.73,23302.08,64.4
2024-09-25,Paid Search,1975,65.4,2.5,10.3,6.6,4.47,88,275.4,24235.2,56.6
2024-09-25,Email,6621,38.1,2.6,6.7,3.9,2.91,192,359.75,69072.0,56.6
2024-09-25,Social Media,1664,58.0,3.9,5.9,3.4,2.14,35,214.2,7497.0,63.7
2024-09-25,Direct,591,49.1,5.2,20.7,13.9,5.7,33,58.15,1918.95,72.5
2024-09-26,Organic Search,7061,33.7,3.3,22.7,9.5,5.87,414,53.18,22016.52,74.1
2024-09-26,Paid Search,5176,32.8,6.0,17.2,10.7,8.34,431,155.09,66843.79,51.5
2024-09-26,Email,969,51.1,3.7,11.6,5.5,3.77,36,353.4,12722.4,67.5
2024-09-26,Social Media,3587,43.3,2.1,15.2,8.3,4.81,172,191.4,32920.8,68.4
2024-09-26,Direct,2903,59.2,3.9,21.4,14.4,11.32,328,309.82,101620.96,47.1
2024-09-27,Organic Search,2466,31.9,4.6,10.2,8.1,5.61,138,312.05,43062.9,45.0
2024-09-27,Paid Search,7540,46.9,4.0,9.7,7.3,6.36,479,304.34,145778.86,34.4
2024-09-27,Email,4980,31.6,3.0,15.6,9.1,5.02,249,207.72,51722.28,67.8
2024-09-27,Social Media,3933,26.3,1.7,12.0,5.0,4.1,161,248.44,39998.84,65.8
2024-09-27,Direct,6788,60.5,2.8,12.5,5.1,2.74,185,112.12,20742.2,78.1
2024-09-28,Organic Search,2054,66.7,2.4,22.5,17.8,9.2,188,178.47,33552.36,59.1
2024-09-28,Paid Search,1497,36.4,3.8,21.1,10.2,7.72,115,311.38,35808.7,63.4
2024-09-28,Email,2913,68.7,1.5,14.6,9.8,6.99,203,130.97,26586.91,52.1
2024-09-28,Social Media,5068,57.2,4.4,16.5,13.0,10.36,525,203.64,106911.0,37.2
2024-09-28,Direct,2455,43.0,3.1,22.8,16.5,10.36,254,378.87,96232.98,54.6
2024-09-29,Organic Search,2838,50.2,2.5,23.9,13.0,5.51,156,343.82,53635.92,76.9
2024-09-29,Paid Search,5320,47.9,2.4,13.1,10.1,8.53,453,137.16,62133.48,34.9
2024-09-29,Email,3566,58.7,5.9,19.0,11.7,8.07,287,222.86,63960.82,57.5
2024-09-29,Social Media,565,47.0,1.7,16.4,11.9,7.64,43,345.15,14841.45,53.4
2024-09-29,Direct,7471,63.3,2.2,13.4,9.9,5.16,385,341.67,131542.95,61.5
2024-09-30,Organic Search,2710,25.1,5.5,21.1,14.7,12.07,327,315.1,103037.7,42.8
2024-09-30,Paid Search,2878,66.1,2.2,15.5,11.1,7.86,226,245.76,55541.76,49.3
2024-09-30,Email,4584,30.0,5.3,11.5,4.7,2.14,98,109.7,10750.6,81.4
2024-09-30,Social Media,2307,42.0,2.0,12.3,8.1,3.93,90,296.03,26642.7,68.0
2024-09-30,Direct,4520,35.0,4.4,21.0,13.5,6.63,299,228.12,68207.88,68.4
2024-10-01,Organic Search,3295,52.4,6.4,24.9,14.8,9.75,321,155.3,49851.3,60.8
2024-10-01,Paid Search,4331,56.0,6.3,16.4,8.3,6.21,268,79.36,21268.48,62.1
2024-10-01,Email,1143,27.9,5.2,9.5,7.6,3.79,43,112.3,4828.9,60.1
2024-10-01,Social Media,231,48.4,4.9,14.9,8.5,6.21,14,261.86,3666.04,58.3
2024-10-01,Direct,3884,63.8,4.4,21.1,15.3,13.15,510,353.98,180529.8,37.7
2024-10-02,Organic Search,3306,66.5,1.9,14.1,6.3,3.87,127,346.27,43976.29,72.6
2024-10-02,Paid Search,6465,36.2,2.4,5.7,3.9,2.73,176,110.87,19513.12,52.1
2024-10-02,Email,3774,54.5,3.1,22.4,17.4,13.96,526,77.01,40507.26,37.7
2024-10-02,Social Media,773,35.6,6.4,14.7,6.7,5.99,46,266.85,12275.1,59.3
2024-10-02,Direct,2672,25.1,3.2,15.5,11.2,5.17,138,352.86,48694.68,66.6
2024-10-03,Organic Search,1596,64.5,4.7,14.2,8.8,5.99,95,379.14,36018.3,57.8
2024-10-03,Paid Search,6678,30.5,3.3,15.8,11.0,9.69,647,270.5,175013.5,38.7
2024-10-03,Email,2241,27.8,5.9,6.6,3.4,1.56,34,182.34,6199.56,76.4
2024-10-03,Social Media,1736,69.3,5.6,7.0,5.6,4.29,74,371.82,27514.68,38.7
2024-10-03,Direct,756,28.5,2.8,21.2,15.6,11.52,87,195.69,17025.03,45.7
2024-10-04,Organic Search,7811,26.3,4.7,10.5,6.6,5.12,399,126.65,50533.35,51.2
2024-10-04,Paid Search,5811,49.7,2.5,17.2,7.5,5.0,290,367.22,106493.8,70.9
2024-10-04,Email,2070,29.2,1.8,11.8,5.2,4.46,92,152.08,13991.36,62.2
2024-10-04,Social Media,3964,38.0,6.1,11.0,5.4,4.8,190,162.03,30785.7,56.4
2024-10-04,Direct,4997,53.2,4.4,23.4,14.1,6.35,317,275.56,87352.52,72.9
2024-10-05,Organic Search,4847,42.2,5.6,23.4,18.0,9.22,446,360.53,160796.38,60.6
2024-10-05,Paid Search,5488,64.4,2.4,19.3,8.3,4.81,263,102.19,26875.97,75.1
2024-10-05,Email,1585,46.6,3.3,18.7,9.8,5.95,94,133.01,12502.94,68.2
2024-10-05,Social Media,2933,26.8,3.2,7.0,5.5,2.31,67,161.09,10793.03,67.0
2024-10-05,Direct,5347,69.6,4.8,22.8,16.2,9.53,509,87.37,44471.33,58.2
2024-10-06,Organic Search,747,39.2,6.4,16.5,10.2,4.88,36,103.48,3725.28,70.4
